datetime,fut_close,idx_close,days_left,ann_basis
2023-09-19 16:00:00,6020.2,6020.91,31,0.139
2023-09-20 16:00:00,5966.6,5968.35,30,0.357
2023-09-21 16:00:00,5941.6,5934.27,29,-1.555
2023-09-24 16:00:00,6056.0,6051.82,28,-0.9
2023-09-25 16:00:00,6020.6,6017.3,25,-0.801
2023-09-26 16:00:00,6008.6,5989.8,24,-4.773
2023-09-27 16:00:00,6064.4,6048.83,23,-4.085
2023-10-08 16:00:00,6075.8,6073.28,14,-1.082
2023-10-09 16:00:00,6078.0,6069.91,11,-4.422
2023-10-10 16:00:00,6061.2,6056.03,10,-3.116
2023-10-11 16:00:00,6064.6,6088.55,9,15.953
2023-10-12 16:00:00,6070.0,6080.33,8,7.751
2023-10-15 16:00:00,6092.0,6089.42,7,-2.209
2023-10-16 16:00:00,6021.2,6027.91,4,10.158
2023-10-17 16:00:00,5989.8,5992.51,3,5.502
2023-10-18 16:00:00,5864.2,5879.81,30,3.23
2023-10-19 16:00:00,5817.6,5816.72,29,-0.19
2023-10-22 16:00:00,5750.0,5754.18,28,0.947
2023-10-23 16:00:00,5623.2,5654.93,25,8.192
2023-10-24 16:00:00,5725.2,5753.68,24,7.528
2023-10-25 16:00:00,5719.8,5745.53,23,7.107
2023-10-26 16:00:00,5761.6,5792.61,22,8.882
2023-10-29 16:00:00,5901.4,5899.38,21,-0.595
2023-10-30 16:00:00,5972.4,6003.36,18,10.457
2023-10-31 16:00:00,5953.0,5969.81,17,6.046
2023-11-01 16:00:00,5945.6,5958.48,16,4.931
2023-11-02 16:00:00,5890.8,5895.6,15,1.981
2023-11-05 16:00:00,6003.0,6007.43,14,1.923
2023-11-06 16:00:00,6078.0,6088.51,11,5.728
2023-11-07 16:00:00,6097.0,6114.99,10,10.738
2023-11-08 16:00:00,6104.6,6135.07,9,20.142
2023-11-09 16:00:00,6051.0,6079.47,8,21.366
2023-11-12 16:00:00,6089.6,6107.27,7,15.086
2023-11-13 16:00:00,6124.0,6143.48,4,28.934
2023-11-14 16:00:00,6226.2,6226.2,3,0.0
2023-11-15 16:00:00,6138.0,6188.83,30,9.993
2023-11-16 16:00:00,6078.8,6135.82,29,11.696
2023-11-19 16:00:00,6166.0,6211.34,28,9.515
2023-11-20 16:00:00,6225.2,6258.74,25,7.824
2023-11-21 16:00:00,6145.6,6193.36,24,11.728
2023-11-22 16:00:00,6090.4,6123.59,23,8.601
2023-11-23 16:00:00,6163.2,6194.02,22,8.255
2023-11-26 16:00:00,6074.2,6107.56,21,9.494
2023-11-27 16:00:00,6070.6,6099.51,18,9.611
2023-11-28 16:00:00,6096.8,6138.76,17,14.676
2023-11-29 16:00:00,6065.0,6104.77,16,14.861
2023-11-30 16:00:00,6035.0,6078.64,15,17.469
2023-12-03 16:00:00,6097.0,6131.59,14,14.708
2023-12-04 16:00:00,6047.0,6098.12,11,27.816
2023-12-05 16:00:00,5939.0,5977.61,10,23.576
2023-12-06 16:00:00,5985.2,6019.96,9,23.417
2023-12-07 16:00:00,6022.0,6021.92,8,-0.061
2023-12-10 16:00:00,5975.0,5984.68,7,8.434
2023-12-11 16:00:00,6067.0,6070.88,4,5.832
2023-12-12 16:00:00,6062.2,6067.78,3,11.189
2023-12-13 16:00:00,6009.0,6038.92,37,4.888
2023-12-14 16:00:00,5983.8,6000.26,36,2.781
2023-12-17 16:00:00,5891.0,5939.43,35,8.503
2023-12-18 16:00:00,5825.2,5853.19,32,5.454
2023-12-19 16:00:00,5847.4,5869.56,31,4.445
2023-12-20 16:00:00,5724.4,5739.02,30,3.099
2023-12-21 16:00:00,5761.8,5797.61,29,7.774
2023-12-24 16:00:00,5726.6,5726.56,28,-0.009
2023-12-25 16:00:00,5711.2,5734.15,25,5.843
2023-12-26 16:00:00,5650.8,5658.19,24,1.986
2023-12-27 16:00:00,5659.0,5687.75,23,8.022
2023-12-28 16:00:00,5799.0,5797.58,22,-0.406
2024-01-01 16:00:00,5895.2,5891.17,18,-1.387
2024-01-02 16:00:00,5816.6,5838.55,17,8.072
2024-01-03 16:00:00,5800.2,5814.94,16,5.783
2024-01-04 16:00:00,5755.0,5779.76,15,10.424
2024-01-07 16:00:00,5649.0,5664.45,14,7.111
2024-01-08 16:00:00,5501.4,5553.18,11,30.94
2024-01-09 16:00:00,5496.8,5540.66,10,28.893
2024-01-10 16:00:00,5485.2,5507.8,9,16.641
2024-01-11 16:00:00,5576.4,5601.1,8,20.12
2024-01-14 16:00:00,5528.2,5558.15,7,28.097
2024-01-15 16:00:00,5524.8,5555.0,4,49.608
2024-01-16 16:00:00,5498.2,5529.89,3,69.723
2024-01-17 16:00:00,5240.0,5360.21,33,24.805
2024-01-18 16:00:00,5242.2,5364.81,32,26.068
2024-01-21 16:00:00,5209.0,5298.31,31,19.847
2024-01-22 16:00:00,4829.8,4992.79,28,42.555
2024-01-23 16:00:00,5054.8,5102.82,27,12.722
2024-01-24 16:00:00,5075.0,5143.29,26,18.64
2024-01-25 16:00:00,5284.0,5303.96,25,5.494
2024-01-28 16:00:00,5250.0,5282.82,24,9.448
2024-01-29 16:00:00,5037.2,5099.59,21,21.264
2024-01-30 16:00:00,4887.6,4949.19,20,22.711
2024-01-31 16:00:00,4701.8,4753.64,19,20.95
2024-02-01 16:00:00,4728.2,4753.67,18,10.865
2024-02-04 16:00:00,4458.0,4534.75,17,36.339
2024-02-05 16:00:00,4149.8,4229.79,14,49.304
2024-02-06 16:00:00,4586.0,4604.12,38,3.78
2024-02-07 16:00:00,4850.0,4826.14,37,-4.877
2024-02-18 16:00:00,5070.0,5062.68,28,-1.885
2024-02-19 16:00:00,4925.0,5004.42,25,23.17
2024-02-20 16:00:00,4951.0,5001.66,24,15.404
2024-02-21 16:00:00,5031.0,5075.43,23,13.892
2024-02-22 16:00:00,5151.0,5169.01,22,5.781
2024-02-25 16:00:00,5217.0,5234.81,21,5.913
2024-02-26 16:00:00,5192.4,5237.11,18,17.311
2024-02-27 16:00:00,5401.2,5403.5,17,0.914
2024-02-28 16:00:00,5109.6,5122.18,16,5.603
2024-02-29 16:00:00,5335.0,5354.73,15,8.966
2024-03-03 16:00:00,5404.8,5412.91,14,3.906
2024-03-04 16:00:00,5348.4,5392.88,11,27.368
2024-03-05 16:00:00,5302.6,5346.08,10,29.686
2024-03-06 16:00:00,5358.2,5389.99,9,23.92
2024-03-07 16:00:00,5302.0,5309.59,8,6.522
2024-03-10 16:00:00,5332.0,5358.84,7,26.116
2024-03-11 16:00:00,5479.4,5477.13,4,-3.782
2024-03-12 16:00:00,5493.2,5501.59,3,18.554
2024-03-13 16:00:00,5469.6,5521.72,37,9.312
2024-03-14 16:00:00,5419.2,5472.89,36,9.946
2024-03-17 16:00:00,5559.0,5573.93,35,2.793
2024-03-18 16:00:00,5623.0,5633.5,32,2.126
2024-03-19 16:00:00,5581.6,5600.12,31,3.894
2024-03-20 16:00:00,5653.0,5674.5,30,4.61
2024-03-21 16:00:00,5616.8,5649.08,29,7.192
2024-03-24 16:00:00,5551.0,5581.35,28,7.088
2024-03-25 16:00:00,5441.8,5454.65,25,3.439
2024-03-26 16:00:00,5393.0,5435.97,24,12.022
2024-03-27 16:00:00,5238.6,5262.22,23,7.123
2024-03-28 16:00:00,5355.0,5383.74,22,8.857
2024-03-31 16:00:00,5443.2,5461.59,21,5.852
2024-04-01 16:00:00,5531.8,5556.52,18,9.021
2024-04-02 16:00:00,5496.0,5518.91,17,8.913
2024-04-07 16:00:00,5459.8,5487.63,14,13.222
2024-04-08 16:00:00,5355.0,5392.99,11,23.374
2024-04-09 16:00:00,5419.0,5456.97,10,25.397
2024-04-10 16:00:00,5304.0,5330.68,9,20.298
